PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Age_group,Expenditure,No_spending,Group,Group_size,Solo,Cabin_deck,Cabin_number,Cabin_side,Surname,Family_size
8463_01,Earth,False,55 Cancri e,24.0,False,0.0,0.0,608.0,37.0,0.0,False,Age_18-25,645.0,0,8463,1,1,F,1630.0,S,Hoppernardy,9.0
8465_01,Mars,False,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,False,Age_31-50,0.0,1,8465,2,0,E,542.0,P,Ches,6.0
8465_02,Mars,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_51+,0.0,1,8465,2,0,F,1736.0,P,Ches,6.0
8466_01,Earth,False,TRAPPIST-1e,21.0,False,0.0,5.0,0.0,687.0,10.0,False,Age_18-25,702.0,0,8466,1,1,F,1737.0,P,Leonaldez,5.0
8467_01,Earth,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_13-17,0.0,1,8467,1,1,G,1379.0,P,Hebernandry,10.0
8468_01,Mars,False,55 Cancri e,38.0,False,1161.0,0.0,19.0,0.0,0.0,False,Age_31-50,1180.0,0,8468,1,1,D,263.0,P,Birt,11.0
8469_01,Earth,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_18-25,0.0,1,8469,1,1,G,1356.0,S,Cames,4.0
8470_01,Europa,,55 Cancri e,31.0,True,8243.0,280.0,0.0,3220.0,2285.0,False,Age_31-50,14028.0,0,8470,1,1,C,281.0,P,Aloubtled,7.0
8471_01,Europa,False,55 Cancri e,66.0,True,0.0,1828.0,1.0,1873.0,45.0,False,Age_51+,3747.0,0,8471,1,1,E,556.0,S,Metiveal,3.0
8472_01,Earth,True,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,False,Age_51+,0.0,1,8472,1,1,G,1380.0,P,Douglasen,8.0
8474_01,Earth,,55 Cancri e,21.0,False,39.0,53.0,94.0,33.0,518.0,False,Age_18-25,737.0,0,8474,1,1,F,1632.0,S,Weaves,9.0
8475_01,Europa,False,55 Cancri e,49.0,False,0.0,2808.0,1083.0,110.0,1132.0,False,Age_31-50,5133.0,0,8475,2,0,B,331.0,S,Aindlylid,4.0
8475_02,Europa,False,55 Cancri e,21.0,False,2.0,4887.0,64.0,4952.0,1734.0,False,Age_18-25,11639.0,0,8475,2,0,B,331.0,S,Aindlylid,4.0
8476_01,Mars,False,TRAPPIST-1e,27.0,False,244.0,0.0,492.0,297.0,23.0,True,Age_26-30,1056.0,0,8476,1,1,D,252.0,S,Mille,11.0
8477_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,1.0,51.0,1711.0,219.0,False,Age_18-25,1982.0,0,8477,1,1,F,1633.0,S,Hickerson,10.0
8479_01,Earth,False,TRAPPIST-1e,27.0,,0.0,0.0,0.0,716.0,0.0,False,Age_26-30,716.0,0,8479,1,1,F,1738.0,P,Cardner,10.0
8480_01,Earth,False,TRAPPIST-1e,49.0,False,188.0,0.0,143.0,1443.0,555.0,False,Age_31-50,2329.0,0,8480,2,0,G,1382.0,P,Cartz,11.0
8480_02,Earth,False,TRAPPIST-1e,38.0,False,0.0,847.0,3.0,34.0,0.0,False,Age_31-50,884.0,0,8480,2,0,G,1382.0,P,Cartz,11.0
8481_01,Europa,True,TRAPPIST-1e,60.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_51+,0.0,1,8481,1,1,B,332.0,S,Braned,4.0
8482_01,Earth,True,55 Cancri e,47.0,False,0.0,0.0,0.0,0.0,0.0,False,Age_31-50,0.0,1,8482,1,1,G,1358.0,S,Thonyderson,8.0
8483_01,Europa,True,TRAPPIST-1e,29.0,True,0.0,0.0,0.0,0.0,0.0,True,Age_26-30,0.0,1,8483,1,1,D,253.0,S,Clutcheed,2.0
8486_01,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_18-25,0.0,1,8486,1,1,G,1360.0,S,Anthompson,9.0
8487_01,Europa,,55 Cancri e,32.0,True,65.0,,0.0,88.0,9811.0,False,Age_31-50,9964.0,0,8487,1,1,C,282.0,P,Boderbint,5.0
8489_01,Earth,True,PSO J318.5-22,22.0,False,,0.0,0.0,0.0,0.0,True,Age_18-25,0.0,1,8489,1,1,G,1383.0,P,Danielps,3.0
8491_01,Mars,False,55 Cancri e,35.0,False,319.0,0.0,6331.0,8.0,0.0,True,Age_31-50,6658.0,0,8491,1,1,F,1635.0,S,Panie,7.0
8492_01,Earth,False,TRAPPIST-1e,28.0,False,0.0,62.0,3.0,667.0,0.0,True,Age_26-30,732.0,0,8492,1,1,F,1740.0,P,Tersimpson,9.0
8493_01,Earth,True,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0,False,Age_18-25,0.0,1,8493,1,1,G,1384.0,P,Goodson,4.0
8494_01,Mars,False,TRAPPIST-1e,42.0,False,770.0,0.0,1301.0,,0.0,True,Age_31-50,2071.0,0,8494,1,1,E,543.0,P,Bota,5.0
8495_01,Europa,False,55 Cancri e,37.0,False,18.0,4754.0,1.0,1254.0,2.0,True,Age_31-50,6029.0,0,8495,1,1,C,283.0,P,Rupent,1.0
8500_01,Mars,False,TRAPPIST-1e,31.0,False,49.0,322.0,977.0,0.0,0.0,True,Age_31-50,1348.0,0,8500,1,1,F,1743.0,P,Purte,10.0
8502_01,Mars,False,TRAPPIST-1e,33.0,True,1264.0,1787.0,36.0,473.0,337.0,False,Age_31-50,3897.0,0,8502,1,1,D,254.0,S,Purte,10.0
8503_01,Europa,False,TRAPPIST-1e,48.0,False,3784.0,917.0,146.0,1770.0,880.0,False,Age_31-50,7497.0,0,8503,3,0,B,279.0,P,Coweboded,8.0
8503_02,Europa,False,TRAPPIST-1e,31.0,False,0.0,529.0,0.0,,3884.0,False,Age_31-50,4413.0,0,8503,3,0,B,279.0,P,Coweboded,8.0
8503_03,Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_18-25,0.0,1,8503,3,0,B,279.0,P,Coweboded,8.0
8504_01,Earth,False,TRAPPIST-1e,44.0,False,0.0,0.0,2036.0,2.0,1.0,True,Age_31-50,2039.0,0,8504,2,0,F,1744.0,P,Moranthons,4.0
8504_02,Earth,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_18-25,0.0,1,8504,2,0,G,1385.0,P,Moranthons,4.0
8506_01,Earth,False,TRAPPIST-1e,18.0,False,490.0,0.0,54.0,195.0,0.0,False,Age_18-25,739.0,0,8506,1,1,F,1746.0,P,Benney,13.0
8508_01,Mars,True,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_31-50,0.0,1,8508,3,0,F,1747.0,P,Bake,7.0
8508_02,Mars,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_0-12,0.0,1,8508,3,0,F,1747.0,P,Bake,7.0
8508_03,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_0-12,0.0,1,8508,3,0,F,1747.0,P,Bake,7.0
8509_01,Earth,False,TRAPPIST-1e,43.0,False,21.0,0.0,863.0,0.0,0.0,False,Age_31-50,884.0,0,8509,1,1,G,1364.0,S,Kaufmaneyes,3.0
8511_01,Earth,False,PSO J318.5-22,51.0,False,590.0,28.0,73.0,0.0,82.0,False,Age_51+,773.0,0,8511,1,1,G,1365.0,S,Moreman,6.0
8512_01,Earth,False,55 Cancri e,48.0,False,0.0,717.0,0.0,0.0,10.0,True,Age_31-50,727.0,0,8512,1,1,F,1637.0,S,Flyncharlan,2.0
8514_01,Mars,,TRAPPIST-1e,51.0,False,870.0,28.0,278.0,154.0,1288.0,False,Age_51+,2618.0,0,8514,1,1,F,1748.0,P,Ste,10.0
8516_01,Earth,False,TRAPPIST-1e,20.0,False,,0.0,0.0,327.0,0.0,True,Age_18-25,327.0,0,8516,1,1,F,1750.0,P,Hopez,8.0
8521_01,Europa,False,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,False,Age_31-50,0.0,1,8521,1,1,A,102.0,S,Cuplial,2.0
8522_01,Earth,False,TRAPPIST-1e,27.0,False,3.0,,10.0,4.0,855.0,True,Age_26-30,872.0,0,8522,1,1,F,1751.0,P,Quinnerettt,8.0
8523_01,Europa,False,55 Cancri e,56.0,False,53.0,3033.0,0.0,140.0,6102.0,False,Age_51+,9328.0,0,8523,1,1,C,320.0,S,Vendeck,4.0
8524_01,Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_26-30,0.0,1,8524,1,1,B,333.0,S,Conablese,3.0
8528_01,Earth,False,TRAPPIST-1e,21.0,False,11.0,0.0,0.0,839.0,0.0,False,Age_18-25,850.0,0,8528,1,1,G,1369.0,S,Chanash,5.0
8530_01,Mars,False,TRAPPIST-1e,,False,2502.0,0.0,44.0,23.0,29.0,False,,2598.0,0,8530,1,1,F,1640.0,S,Shpie,6.0
8535_01,Earth,False,55 Cancri e,23.0,False,348.0,210.0,0.0,0.0,1.0,False,Age_18-25,559.0,0,8535,1,1,F,1642.0,S,Petton,11.0
8536_01,Europa,False,55 Cancri e,28.0,False,0.0,101.0,0.0,0.0,12143.0,False,Age_26-30,12244.0,0,8536,1,1,E,559.0,S,Plattering,5.0
8537_01,Mars,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_31-50,0.0,1,8537,3,0,F,1643.0,S,Nutte,7.0
8537_02,Mars,False,TRAPPIST-1e,39.0,False,5327.0,0.0,290.0,0.0,0.0,False,Age_31-50,5617.0,0,8537,3,0,F,1643.0,S,Nutte,7.0
8537_03,Mars,True,TRAPPIST-1e,16.0,,0.0,0.0,0.0,0.0,0.0,True,Age_13-17,0.0,1,8537,3,0,F,1643.0,S,Nutte,7.0
8539_01,Earth,False,TRAPPIST-1e,20.0,False,59.0,29.0,27.0,,0.0,False,Age_18-25,115.0,0,8539,1,1,G,1372.0,S,Simsey,9.0
8540_01,Earth,False,TRAPPIST-1e,24.0,False,686.0,0.0,13.0,0.0,0.0,False,Age_18-25,699.0,0,8540,1,1,F,1645.0,S,Sextones,12.0
8541_01,Mars,False,TRAPPIST-1e,45.0,True,1093.0,950.0,341.0,0.0,0.0,False,Age_31-50,2384.0,0,8541,2,0,D,266.0,P,Rekle,5.0
8541_02,Mars,False,55 Cancri e,33.0,False,1914.0,5.0,0.0,0.0,228.0,True,Age_31-50,2147.0,0,8541,2,0,D,266.0,P,Rekle,5.0
8542_01,Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,False,Age_18-25,0.0,1,8542,1,1,E,544.0,P,Chate,10.0
8544_01,Earth,False,TRAPPIST-1e,15.0,False,114.0,161.0,22.0,419.0,0.0,False,Age_13-17,716.0,0,8544,1,1,F,1647.0,S,Booters,4.0
8545_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,7.0,717.0,0.0,False,Age_18-25,724.0,0,8545,1,1,F,1753.0,P,Kirks,8.0
8548_01,Earth,False,TRAPPIST-1e,21.0,False,129.0,106.0,280.0,183.0,18.0,False,Age_18-25,716.0,0,8548,1,1,F,1755.0,P,,
8549_01,Mars,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_31-50,0.0,1,8549,1,1,F,1648.0,S,Grean,7.0
8551_01,Europa,False,TRAPPIST-1e,53.0,False,0.0,847.0,,630.0,2060.0,False,Age_51+,3537.0,0,8551,1,1,D,257.0,S,Disheract,7.0
8552_01,Mars,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,False,Age_18-25,0.0,1,8552,2,0,E,545.0,P,Hapie,9.0
8552_02,Mars,False,TRAPPIST-1e,17.0,False,387.0,0.0,28.0,2183.0,0.0,False,Age_13-17,2598.0,0,8552,2,0,F,1756.0,P,Hapie,9.0
8554_01,Earth,False,PSO J318.5-22,58.0,False,487.0,0.0,195.0,0.0,7.0,True,Age_51+,689.0,0,8554,1,1,E,547.0,P,Valezaley,11.0
8556_01,Europa,False,TRAPPIST-1e,18.0,False,0.0,1878.0,0.0,18572.0,10028.0,False,Age_18-25,30478.0,0,8556,2,0,B,280.0,P,Optionful,2.0
8556_02,Europa,False,55 Cancri e,25.0,True,0.0,3978.0,0.0,266.0,597.0,True,Age_18-25,4841.0,0,8556,2,0,B,280.0,P,Optionful,2.0
8557_01,Europa,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_31-50,0.0,1,8557,2,0,B,334.0,S,Swingse,8.0
8557_02,Europa,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_31-50,0.0,1,8557,2,0,B,334.0,S,Swingse,8.0
8559_01,Mars,False,TRAPPIST-1e,27.0,True,3.0,952.0,208.0,951.0,0.0,False,Age_26-30,2114.0,0,8559,3,0,E,548.0,P,Make,11.0
8559_02,Mars,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_0-12,0.0,1,8559,3,0,F,1758.0,P,Make,11.0
8559_03,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_18-25,0.0,1,8559,3,0,F,1758.0,P,Make,11.0
8560_01,Earth,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_18-25,0.0,1,8560,1,1,G,1391.0,P,Hahnstonsen,8.0
8561_01,Earth,True,PSO J318.5-22,29.0,False,0.0,0.0,,0.0,0.0,False,Age_26-30,0.0,1,8561,1,1,G,1375.0,S,Sandry,4.0
8566_01,Earth,False,TRAPPIST-1e,22.0,False,3.0,214.0,0.0,0.0,591.0,False,Age_18-25,808.0,0,8566,1,1,G,1392.0,P,Valexandez,8.0
8569_01,Europa,False,TRAPPIST-1e,34.0,False,0.0,3636.0,0.0,70.0,27.0,True,Age_31-50,3733.0,0,8569,1,1,A,88.0,P,Lisholtery,2.0
8570_01,Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,False,Age_18-25,0.0,1,8570,1,1,G,1377.0,S,Russon,5.0
8571_01,Mars,False,TRAPPIST-1e,26.0,False,5757.0,0.0,206.0,0.0,0.0,False,Age_26-30,5963.0,0,8571,1,1,F,1651.0,S,Repie,3.0
8572_01,Europa,False,TRAPPIST-1e,33.0,False,0.0,739.0,0.0,140.0,6901.0,False,Age_31-50,7780.0,0,8572,1,1,A,89.0,P,Hoorherve,5.0
8573_01,Earth,False,TRAPPIST-1e,34.0,,10.0,4.0,1.0,0.0,791.0,True,Age_31-50,806.0,0,8573,2,0,F,1652.0,S,Harry,7.0
8573_02,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_18-25,0.0,1,8573,2,0,G,1378.0,S,Mirezavis,14.0
8574_01,Mars,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_31-50,0.0,1,8574,5,0,F,1653.0,S,Welte,10.0
8574_02,Mars,,,53.0,False,1042.0,0.0,2.0,1.0,11.0,False,Age_51+,1056.0,0,8574,5,0,D,258.0,S,Welte,10.0
8574_03,Mars,True,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_0-12,0.0,1,8574,5,0,F,1653.0,S,Rhuba,5.0
8574_04,Mars,False,TRAPPIST-1e,54.0,False,1763.0,0.0,11.0,0.0,0.0,False,Age_51+,1774.0,0,8574,5,0,F,1653.0,S,Welte,10.0
8574_05,Mars,True,55 Cancri e,29.0,,0.0,0.0,0.0,0.0,0.0,True,Age_26-30,0.0,1,8574,5,0,F,1653.0,S,Welte,10.0
8577_01,Mars,True,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_51+,0.0,1,8577,1,1,F,1654.0,S,Kill,1.0
8580_01,Earth,False,PSO J318.5-22,21.0,False,4.0,3.0,149.0,17.0,442.0,False,Age_18-25,615.0,0,8580,1,1,G,1379.0,S,Goldendrice,5.0
8581_01,Europa,True,TRAPPIST-1e,25.0,True,0.0,0.0,0.0,0.0,0.0,True,Age_18-25,0.0,1,8581,2,0,C,323.0,S,Fawnsive,4.0
8581_02,Europa,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_31-50,0.0,1,8581,2,0,C,323.0,S,Meplel,3.0
8584_01,Earth,False,TRAPPIST-1e,22.0,False,4.0,0.0,72.0,21.0,600.0,False,Age_18-25,697.0,0,8584,1,1,F,1655.0,S,Coopelandez,9.0
8585_01,Mars,False,TRAPPIST-1e,50.0,False,748.0,164.0,269.0,0.0,0.0,False,Age_31-50,1181.0,0,8585,1,1,D,259.0,S,Kepie,2.0
8586_01,Mars,False,55 Cancri e,24.0,False,0.0,0.0,396.0,256.0,1482.0,False,Age_18-25,2134.0,0,8586,1,1,E,550.0,P,Terry,10.0
8587_01,,False,TRAPPIST-1e,25.0,False,637.0,0.0,89.0,312.0,2.0,False,Age_18-25,1040.0,0,8587,1,1,F,1763.0,P,Fielsenders,8.0
8588_01,Mars,True,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_51+,0.0,1,8588,1,1,E,562.0,S,Wist,5.0
8589_01,Europa,False,55 Cancri e,26.0,False,6.0,728.0,0.0,1273.0,1116.0,False,Age_26-30,3123.0,0,8589,1,1,D,267.0,P,Gealter,5.0
8592_01,Europa,False,TRAPPIST-1e,19.0,False,0.0,1406.0,0.0,4199.0,2123.0,False,Age_18-25,7728.0,0,8592,1,1,D,268.0,P,Gulthler,3.0
8594_01,Earth,False,TRAPPIST-1e,37.0,False,210.0,3.0,601.0,1.0,68.0,False,Age_31-50,883.0,0,8594,1,1,G,1381.0,S,Clayson,3.0
8595_01,Mars,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_18-25,0.0,1,8595,1,1,E,551.0,P,Stche,3.0
8596_01,Europa,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_31-50,0.0,1,8596,2,0,C,284.0,P,Healted,10.0
8596_02,Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_18-25,0.0,1,8596,2,0,C,284.0,P,Healted,10.0
8597_01,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_18-25,0.0,1,8597,1,1,G,1382.0,S,Moreman,6.0
8598_01,Earth,False,55 Cancri e,6.0,,0.0,0.0,0.0,0.0,0.0,True,Age_0-12,0.0,1,8598,3,0,G,1394.0,P,Mcbriggins,6.0
8598_02,Earth,True,PSO J318.5-22,39.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_31-50,0.0,1,8598,3,0,G,1394.0,P,Mcbriggins,6.0
8598_03,Earth,False,55 Cancri e,26.0,False,12.0,71.0,0.0,103.0,624.0,False,Age_26-30,810.0,0,8598,3,0,,,,Mcbriggins,6.0
8599_01,Earth,False,55 Cancri e,14.0,False,547.0,145.0,5.0,0.0,9.0,False,Age_13-17,706.0,0,8599,1,1,G,1383.0,S,Scottuez,7.0
8602_01,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,False,Age_0-12,0.0,1,8602,3,0,G,1396.0,P,Weissey,7.0
8602_02,Earth,False,PSO J318.5-22,21.0,,10.0,1028.0,3.0,2519.0,0.0,False,Age_18-25,3560.0,0,8602,3,0,G,1396.0,P,Weissey,7.0
8602_03,Earth,True,,24.0,,0.0,0.0,0.0,0.0,0.0,False,Age_18-25,0.0,1,8602,3,0,G,1396.0,P,Weissey,7.0
8603_01,Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,False,Age_18-25,0.0,1,8603,1,1,,,,Klinson,5.0
8604_01,Mars,False,,37.0,False,50.0,0.0,343.0,2205.0,0.0,False,Age_31-50,2598.0,0,8604,2,0,F,1765.0,P,Stité,9.0
8604_02,Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_18-25,0.0,1,8604,2,0,F,1765.0,P,Stité,9.0
8605_01,Europa,False,TRAPPIST-1e,67.0,False,0.0,82.0,0.0,2279.0,293.0,False,Age_51+,2654.0,0,8605,5,0,C,324.0,S,Netshaless,7.0
8605_02,Europa,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_26-30,0.0,1,8605,5,0,,,,Netshaless,7.0
8605_03,Europa,True,55 Cancri e,13.0,,0.0,0.0,0.0,0.0,0.0,True,Age_13-17,0.0,1,8605,5,0,C,324.0,S,Netshaless,7.0
8605_04,Europa,False,TRAPPIST-1e,26.0,False,0.0,226.0,0.0,436.0,4051.0,False,Age_26-30,4713.0,0,8605,5,0,C,324.0,S,Netshaless,7.0
8605_05,Europa,True,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_31-50,0.0,1,8605,5,0,C,324.0,S,Netshaless,7.0
8606_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,False,Age_18-25,0.0,1,8606,3,0,G,1386.0,S,Wolffy,11.0
8606_02,Earth,False,TRAPPIST-1e,24.0,False,13.0,221.0,0.0,1154.0,0.0,False,Age_18-25,1388.0,0,8606,3,0,F,1658.0,S,Wolffy,11.0
8606_03,Earth,False,TRAPPIST-1e,26.0,False,0.0,0.0,148.0,551.0,89.0,False,Age_26-30,788.0,0,8606,3,0,E,563.0,S,Wolffy,11.0
8607_01,Earth,False,PSO J318.5-22,21.0,False,0.0,2202.0,9.0,71.0,100.0,True,Age_18-25,2382.0,0,8607,1,1,G,1387.0,S,Gainebergan,16.0
8609_01,Earth,False,TRAPPIST-1e,27.0,False,0.0,0.0,2.0,994.0,0.0,False,Age_26-30,996.0,0,8609,1,1,E,564.0,S,Cochrisons,9.0
8610_01,Earth,True,PSO J318.5-22,15.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_13-17,0.0,1,8610,1,1,G,1398.0,P,Mayson,8.0
8611_01,Earth,False,55 Cancri e,24.0,False,2.0,644.0,0.0,0.0,0.0,False,Age_18-25,646.0,0,8611,1,1,F,1766.0,P,Mejiaddox,9.0
8612_01,,False,TRAPPIST-1e,31.0,False,4.0,9.0,870.0,0.0,0.0,False,Age_31-50,883.0,0,8612,1,1,G,1399.0,P,Welles,12.0
8613_01,Earth,False,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_0-12,0.0,1,8613,1,1,G,1388.0,S,,
8614_01,Earth,False,TRAPPIST-1e,23.0,False,4.0,3.0,1785.0,0.0,0.0,True,Age_18-25,1792.0,0,8614,1,1,G,1400.0,P,,
8615_01,Earth,False,55 Cancri e,50.0,False,0.0,0.0,117.0,712.0,0.0,True,Age_31-50,829.0,0,8615,2,0,E,565.0,S,Buckentry,19.0
8615_02,Earth,True,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_13-17,0.0,1,8615,2,0,G,1389.0,S,Buckentry,19.0
8616_01,Mars,False,TRAPPIST-1e,43.0,False,27.0,0.0,797.0,830.0,161.0,False,Age_31-50,1815.0,0,8616,2,0,F,1767.0,P,Coune,7.0
8616_02,Mars,True,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_18-25,0.0,1,8616,2,0,F,1767.0,P,Coune,7.0
8617_01,Earth,False,TRAPPIST-1e,21.0,False,11.0,1475.0,0.0,0.0,0.0,True,Age_18-25,1486.0,0,8617,1,1,F,1768.0,P,Cartiz,9.0
8618_01,Europa,False,55 Cancri e,18.0,False,0.0,694.0,0.0,0.0,1370.0,False,Age_18-25,2064.0,0,8618,2,0,B,336.0,S,Resendent,6.0
8618_02,Europa,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_13-17,0.0,1,8618,2,0,B,336.0,S,Resendent,6.0
8619_01,Europa,False,TRAPPIST-1e,47.0,False,187.0,268.0,977.0,3441.0,236.0,False,Age_31-50,5109.0,0,8619,1,1,E,566.0,S,Heermy,4.0
8620_01,Mars,False,TRAPPIST-1e,35.0,True,1234.0,35.0,7.0,0.0,0.0,False,Age_31-50,1276.0,0,8620,1,1,F,1659.0,S,Crité,12.0
8623_01,Earth,False,TRAPPIST-1e,15.0,False,9.0,731.0,85.0,0.0,537.0,False,Age_13-17,1362.0,0,8623,1,1,,,,Hoffergess,8.0
8624_01,Earth,False,TRAPPIST-1e,46.0,False,135.0,0.0,0.0,0.0,928.0,False,Age_31-50,1063.0,0,8624,2,0,F,1661.0,S,Kramorry,6.0
8624_02,Earth,True,TRAPPIST-1e,6.0,,0.0,0.0,0.0,0.0,0.0,False,Age_0-12,0.0,1,8624,2,0,G,1390.0,S,Kramorry,6.0
8626_01,Earth,False,TRAPPIST-1e,26.0,False,1.0,0.0,1.0,15.0,854.0,False,Age_26-30,871.0,0,8626,1,1,F,1770.0,P,Corman,9.0
8628_01,Earth,False,PSO J318.5-22,49.0,False,0.0,18.0,0.0,0.0,686.0,False,Age_31-50,704.0,0,8628,1,1,F,1664.0,S,Johnsondez,4.0
8629_01,Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_26-30,0.0,1,8629,1,1,G,1391.0,S,Hamberterry,11.0
8631_01,Mars,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,False,Age_31-50,0.0,1,8631,1,1,E,553.0,P,Stité,9.0
8633_01,Earth,False,TRAPPIST-1e,17.0,False,2.0,33.0,97.0,553.0,,False,Age_13-17,685.0,0,8633,1,1,F,1665.0,S,Daughessey,12.0
8634_01,Earth,False,TRAPPIST-1e,38.0,False,1739.0,0.0,0.0,83.0,0.0,False,Age_31-50,1822.0,0,8634,1,1,G,1392.0,S,Hurchez,10.0
8635_01,Earth,False,TRAPPIST-1e,18.0,False,224.0,0.0,0.0,0.0,1384.0,False,Age_18-25,1608.0,0,8635,1,1,E,554.0,P,Welles,12.0
8636_01,Mars,True,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_51+,0.0,1,8636,1,1,F,1772.0,P,Ruity,3.0
8637_01,,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_26-30,0.0,1,8637,3,0,F,1773.0,P,Spien,12.0
8637_02,Mars,False,TRAPPIST-1e,25.0,False,987.0,0.0,6221.0,141.0,0.0,True,Age_18-25,7349.0,0,8637,3,0,F,1773.0,P,Spien,12.0
8637_03,Mars,False,TRAPPIST-1e,17.0,,330.0,1.0,967.0,0.0,0.0,False,Age_13-17,1298.0,0,8637,3,0,E,555.0,P,Spien,12.0
8638_01,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,False,Age_18-25,0.0,1,8638,3,0,G,1402.0,P,Holliams,4.0
8638_02,Earth,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_0-12,0.0,1,8638,3,0,G,1402.0,P,Holliams,4.0
8638_03,Earth,False,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_0-12,0.0,1,8638,3,0,G,1402.0,P,Holliams,4.0
8639_01,Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,False,Age_18-25,0.0,1,8639,2,0,E,567.0,S,Berle,9.0
8639_02,Mars,False,TRAPPIST-1e,24.0,False,1455.0,2207.0,163.0,2354.0,0.0,False,Age_18-25,6179.0,0,8639,2,0,D,260.0,S,Berle,9.0
